Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,time_limit 100%,312.0,1.0,312.0,8046.0
Random,time_limit 100%,173.0,1.0,173.0,7904.0
Random,time_limit 100%,217.0,1.0,217.0,7881.0
Random,time_limit 100%,136.0,2.0,68.0,8177.0
Random,time_limit 100%,128.0,2.0,64.0,8190.0
Random,time_limit 100%,136.0,2.0,68.0,8156.0
Random,time_limit 100%,134.0,2.0,67.0,8166.0
Random,time_limit 100%,141.0,2.0,70.5,8190.0
Random,time_limit 100%,141.0,2.0,70.5,7816.0
Random,time_limit 100%,143.0,2.0,71.5,7895.0
Random,time_limit 100%,123.0,2.0,61.5,8090.0
Random,time_limit 100%,144.0,3.0,48.0,8020.0
Random,time_limit 100%,149.0,3.0,49.666666666666664,7595.0
Random,time_limit 100%,136.0,3.0,45.333333333333336,7846.0
Random,time_limit 100%,142.0,3.0,47.333333333333336,7567.0
Random,time_limit 100%,133.0,3.0,44.333333333333336,7719.0
Random,time_limit 100%,130.0,3.0,43.333333333333336,8099.0
Random,time_limit 100%,135.0,3.0,45.0,7868.0
Random,time_limit 100%,121.0,2.0,60.5,7746.0
Random,time_limit 100%,125.0,3.0,41.666666666666664,8174.0
Random,time_limit 100%,134.0,3.0,44.666666666666664,7958.0
Random,time_limit 100%,126.0,3.0,42.0,8133.0
Random,time_limit 100%,124.0,3.0,41.333333333333336,7774.0
Random,time_limit 100%,128.0,3.0,42.666666666666664,8041.0
Random,time_limit 100%,135.0,3.0,45.0,7961.0
Random,time_limit 100%,122.0,3.0,40.666666666666664,8046.0
Random,time_limit 100%,124.0,3.0,41.333333333333336,8181.0
Random,time_limit 100%,125.0,3.0,41.666666666666664,7804.0
Random,time_limit 100%,127.0,3.0,42.333333333333336,7641.0
Random,time_limit 100%,131.0,3.0,43.666666666666664,8009.0
Random,time_limit 100%,132.0,3.0,44.0,7869.0
Random,time_limit 100%,123.0,3.0,41.0,7503.0
Random,time_limit 100%,131.0,3.0,43.666666666666664,7988.0
Random,time_limit 100%,119.0,3.0,39.666666666666664,8024.0
Random,time_limit 100%,128.0,3.0,42.666666666666664,7852.0
Random,time_limit 100%,135.0,3.0,45.0,7947.0
Random,time_limit 100%,131.0,3.0,43.666666666666664,7836.0
Random,time_limit 100%,131.0,3.0,43.666666666666664,7938.0
Random,time_limit 100%,133.0,3.0,44.333333333333336,7745.0
Random,time_limit 100%,140.0,3.0,46.666666666666664,7313.0
Random,time_limit 100%,122.0,3.0,40.666666666666664,8078.0
Random,time_limit 100%,136.0,3.0,45.333333333333336,8024.0
Random,time_limit 100%,128.0,3.0,42.666666666666664,7860.0
Random,time_limit 100%,122.0,3.0,40.666666666666664,7760.0
Random,time_limit 100%,132.0,3.0,44.0,7690.0
Random,time_limit 100%,129.0,3.0,43.0,8024.0
Random,time_limit 100%,131.0,3.0,43.666666666666664,7961.0
Random,time_limit 100%,142.0,3.0,47.333333333333336,7893.0
Random,time_limit 100%,125.0,3.0,41.666666666666664,7679.0
Random,time_limit 100%,125.0,3.0,41.666666666666664,7894.0
Random,time_limit 100%,126.0,3.0,42.0,8293.0
Random,time_limit 100%,131.0,3.0,43.666666666666664,7762.0
Random,time_limit 100%,128.0,3.0,42.666666666666664,7960.0
Random,time_limit 100%,131.0,3.0,43.666666666666664,7895.0
Random,time_limit 100%,127.0,3.0,42.333333333333336,8020.0
Random,time_limit 100%,132.0,3.0,44.0,7895.0
Random,time_limit 100%,128.0,3.0,42.666666666666664,7620.0
Random,time_limit 100%,127.0,3.0,42.333333333333336,7779.0
Random,time_limit 100%,137.0,3.0,45.666666666666664,8079.0
Random,time_limit 100%,120.0,3.0,40.0,7985.0
Random,time_limit 100%,131.0,3.0,43.666666666666664,7802.0
Random,time_limit 100%,127.0,3.0,42.333333333333336,8017.0
Random,time_limit 100%,137.0,3.0,45.666666666666664,7585.0
Random,time_limit 100%,119.0,3.0,39.666666666666664,7727.0
Random,time_limit 100%,130.0,3.0,43.333333333333336,7750.0
Random,time_limit 100%,125.0,3.0,41.666666666666664,7839.0
Random,time_limit 100%,133.0,3.0,44.333333333333336,8157.0
Random,time_limit 100%,129.0,3.0,43.0,8160.0
Random,time_limit 100%,123.0,3.0,41.0,7812.0
Random,time_limit 100%,127.0,3.0,42.333333333333336,7668.0
Random,time_limit 100%,132.0,3.0,44.0,7551.0
Random,time_limit 100%,133.0,3.0,44.333333333333336,7883.0
Random,time_limit 100%,137.0,3.0,45.666666666666664,8220.0
Random,time_limit 100%,123.0,3.0,41.0,8036.0
Random,time_limit 100%,134.0,3.0,44.666666666666664,7786.0
Random,time_limit 100%,147.0,3.0,49.0,7852.0
Random,time_limit 100%,128.0,3.0,42.666666666666664,7832.0
Random,time_limit 100%,138.0,3.0,46.0,7862.0
Random,time_limit 100%,129.0,3.0,43.0,8017.0
Random,time_limit 100%,129.0,3.0,43.0,7794.0
Random,time_limit 100%,126.0,3.0,42.0,7869.0
Random,time_limit 100%,120.0,3.0,40.0,7995.0
Random,time_limit 100%,122.0,3.0,40.666666666666664,7761.0
Random,time_limit 100%,135.0,3.0,45.0,7993.0
Random,time_limit 100%,125.0,3.0,41.666666666666664,8135.0
Random,time_limit 100%,119.0,3.0,39.666666666666664,7763.0
Random,time_limit 100%,134.0,3.0,44.666666666666664,7777.0
Random,time_limit 100%,129.0,3.0,43.0,7673.0
Random,time_limit 100%,126.0,3.0,42.0,8068.0
Random,time_limit 100%,126.0,3.0,42.0,7965.0
Random,time_limit 100%,121.0,3.0,40.333333333333336,7824.0
Random,time_limit 100%,137.0,3.0,45.666666666666664,7529.0
Random,time_limit 100%,121.0,3.0,40.333333333333336,7542.0
Random,time_limit 100%,111.0,2.0,55.5,8051.0
Random,time_limit 100%,135.0,3.0,45.0,7769.0
Random,time_limit 100%,121.0,3.0,40.333333333333336,8133.0
Random,time_limit 100%,103.0,2.0,51.5,7759.0
Random,time_limit 100%,100.0,2.0,50.0,7399.0
Random,time_limit 100%,115.0,2.0,57.5,8078.0
Random,time_limit 100%,137.0,3.0,45.666666666666664,8086.0
